date,LR FP Equity,2061Q FP Equity,FR FP Equity,ALO FP Equity,DSY FP Equity,SW FP Equity,CO FP Equity,TFI FP Equity,HO FP Equity,PUB FP Equity,VANTI FP Equity,AF FP Equity,EDEN FP Equity,DEXB BB Equity,MMB FP Equity,SEV FP Equity,SEV FP Equity.1,UG FP Equity,ALU FP Equity,STMPA FP Equity,VK FP Equity,GTO NA Equity,EDF FP Equity,ALO FP Equity.1,LI FP Equity,NOKIA FP Equity,SOLB BB Equity,WLN FP Equity,FR FP Equity.1,SW FP Equity.1,AC FP Equity,ATO FP Equity,VIV FP Equity,WLN FP Equity.1,MSCI FRANCE
6/20/2003,,,-0.021041307,-0.029126871,-0.027360694,-0.040169158,-0.016310884,-0.009255831,-0.036968577,-0.01635906,-0.003091163,-0.018104621,,-0.015517246,-0.005934718,,,-0.023254552,-0.036190985,-0.016419492,0.009224037,,,-0.029126871,0.0,,-0.011181039,,-0.021041307,-0.040169158,-0.012630225,-0.052615884,-0.035925595,,-0.023228253
6/23/2003,,,-0.03592827,0.00999901,-0.041509434,-0.00617069,-0.00072139,-0.023916293,-0.028790787,-0.049466951,-0.034883691,-0.012289974,,-0.005253935,-0.023880597,,,0.001253429,-0.032538018,-0.01453958,-0.007310894,,,0.00999901,0.011397626,,-0.025845642,,-0.03592827,-0.00617069,-0.017666635,-0.005289756,-0.018654245,,-0.006915797
6/24/2003,,,0.05225083,0.023101255,0.016821761,0.019508836,0.004328425,0.007274119,0.004743083,0.014804845,0.056224849,0.013332934,,-0.007042257,0.009174312,,,0.008509871,0.009052241,0.015846995,0.003682368,,,0.023101255,-0.018169697,,0.008291051,,0.05225083,0.019508836,-0.053022603,0.006979177,0.026589881,,0.000855223
6/25/2003,,,-0.010416667,-0.016126284,0.010559662,0.023910519,-0.008621055,-0.012542759,-0.008654603,0.013262599,0.023574149,0.0,,-0.017730499,0.008539945,,,0.014149403,0.012821552,-0.015599785,0.016513219,,,-0.016126284,0.003517719,,-0.009050086,,-0.010416667,0.023910519,0.021611517,-0.009903021,-0.00554399,,-0.002319336
6/26/2003,,,0.048768421,0.029505251,0.004179728,0.022079245,0.0,0.046959199,0.042063492,0.020506108,-0.015601793,0.014034093,,-0.006317689,0.021578804,,,0.01199227,0.010124725,0.01147541,0.010832177,,,0.029505251,-0.008169641,,-0.004144017,,0.048768421,0.022079245,0.025637737,0.053999727,0.008064872,,0.001101187
6/27/2003,,,0.010378088,-0.044584001,-0.007977801,-0.023679861,-0.014491847,-0.014705882,-0.0156131,-0.000855066,0.013584967,-0.025950815,,0.0,0.012032086,,,0.022973294,-0.016282817,-0.013506213,0.014284501,,,-0.044584001,0.011763937,,0.0,,0.010378088,-0.023679861,-0.015624249,-0.047435624,-0.025225146,,-0.007944268
6/30/2003,,,-0.075834186,-0.016667461,-0.043356643,-0.000852347,-0.030147158,-0.009701493,-0.039071567,-0.035087719,-0.024571903,-0.000887486,,-0.025431422,-0.030383091,,,-0.045153832,-0.033131519,-0.029572837,0.010563032,,,-0.016667461,0.00930316,,-0.011665502,,-0.075834186,-0.000852347,-0.016824868,-0.017931077,-0.037852626,,-0.021806086
7/1/2003,,,0.078466781,0.013559234,0.043859649,0.002559222,0.01895335,0.031273549,0.019323671,0.031929047,0.0282443,0.045331975,,0.026095056,0.013079019,,,0.020549002,0.044805132,0.045711061,-0.043553296,,,0.013559234,-0.002075161,,0.004210378,,0.078466781,0.002559222,0.027448038,0.080124465,0.036055563,,0.021914358
7/2/2003,,,0.038212752,-0.00669076,0.010854342,0.042903698,0.007440007,-0.025940811,-0.003159558,-0.021916631,0.028210767,0.036564702,,0.001816529,0.001882733,,,0.007279742,0.002524917,0.001618996,-0.016392896,,,-0.00669076,0.012469734,,-0.01762553,,0.038212752,0.042903698,0.006910827,0.001879147,0.012035183,,0.004067045
7/3/2003,,,-0.019199939,0.006735828,-0.012816072,0.001221062,-0.00295278,0.024381095,0.019017433,0.013181019,-0.023826649,0.004921926,,-0.00725294,0.003758389,,,-0.005542135,0.006283139,-0.001616379,0.005555367,,,0.006735828,0.000907358,,-0.001709227,,-0.019199939,0.001221062,0.013419402,0.051232581,-0.002511781,,-0.006259973
7/4/2003,,,0.02772911,0.00334538,0.060701754,0.03092172,0.009628858,0.008055657,0.042379471,0.043365134,0.047337213,0.028571151,,0.032876711,0.03824552,,,0.031002238,0.053745027,0.063680518,0.050643235,,,0.00334538,0.002508784,,0.044515984,,0.02772911,0.03092172,0.05328436,0.031797496,0.034495822,,0.035820158
7/7/2003,,,0.006352381,-0.003334226,0.025471386,0.00631288,-0.011005213,0.016709045,0.008951884,-0.014962594,0.011299448,0.016667768,,0.022104326,0.027820711,,,-0.013153998,-0.008300623,0.012683917,0.000876752,,,-0.003334226,-0.006133593,,-0.0106596,,0.006352381,0.00631288,0.011694407,-0.003168981,-0.005449885,,-0.000476985
7/8/2003,,,0.033122924,-0.0234103,0.022580645,-0.035293866,-0.017062644,-0.027867095,-0.014417745,-0.044303797,-0.00139658,0.003121953,,0.006920418,-0.003759398,,,-0.003096547,-0.010765158,-0.00501002,0.0,,,-0.0234103,-0.016694644,,0.0,,0.033122924,-0.035293866,-0.025724731,-0.020224444,-0.015247997,,-0.010737294
7/9/2003,,,-0.013740416,-0.017124101,-0.026498423,-0.017071198,0.014339835,-0.026093348,-0.008252063,-0.006622517,-0.043356649,-0.007003689,,-0.029209623,-0.018616352,,,0.007641365,-0.012092869,-0.02366566,-0.013135489,,,-0.017124101,0.011160922,,-0.001656845,,-0.013740416,-0.017071198,-0.018985839,-0.033913111,-0.026591299,,-0.013265798
7/10/2003,,,0.052941013,0.006966677,-0.016202203,0.016956316,0.008184478,0.010566038,0.007186082,0.014222222,0.024122739,0.011755145,,0.016814158,0.009997437,,,0.022986619,-0.018354896,0.009798865,-0.021294791,,,0.006966677,-0.000922175,,-0.003319189,,0.052941013,0.016956316,-0.007557038,0.008545801,0.001265337,,0.011855292
7/11/2003,,,0.030573271,0.0,0.026679842,-0.018302718,-0.011070191,0.019790889,0.034923019,0.020595968,0.033547484,0.029434215,,0.020017412,0.002538071,,,0.009961042,0.031167876,0.061287028,0.008160403,,,0.0,0.011743739,,-0.008325606,,0.030573271,-0.018302718,-0.006400188,0.065677771,0.027937626,,0.009663003
7/15/2003,,,-0.00541799,-0.0172981,0.020532563,0.012429302,0.005223709,0.00585866,-0.023584906,0.009016745,-0.004834294,0.003762618,,-0.012798637,0.003291139,,,-0.002294117,-0.024185738,0.003368624,0.036868897,,,-0.0172981,-0.005915997,,-0.027700135,,-0.00541799,0.012429302,0.006441414,0.046861972,-0.0160699,,-0.008134944
7/16/2003,,,-0.030697074,-0.021128534,-0.02640679,-0.015549386,-0.012620003,-0.017837641,0.016722408,-0.012765957,-0.040943734,-0.015741677,,0.002592915,-0.026747414,,,-0.009656174,-0.05327901,-0.056115108,0.02168434,,,-0.021128534,-0.01236128,,0.014673795,,-0.030697074,-0.015549386,-0.020719728,-0.011663743,-0.003123675,,-0.005186347
7/17/2003,,,0.025161365,-0.025178717,-0.011624152,0.005402803,0.011278273,0.037435137,-0.009137427,0.006034483,0.002170719,0.006093242,,-0.006896555,0.022556391,,,-0.02646287,0.04580816,0.008130081,-0.013583264,,,-0.025178717,-0.01506065,,-0.000845886,,0.025161365,0.005402803,-0.015556173,-0.00631634,-0.011347613,,0.000242483
7/18/2003,,,-0.004044446,-0.055349145,-0.025155178,-0.014054042,-0.002974102,-0.011432655,-0.004057543,-0.017994859,-0.030324816,-0.018169019,,-0.019097223,-0.022565923,,,-0.014065106,-0.031285034,-0.015120968,-0.001721814,,,-0.055349145,0.002823055,,-0.011077224,,-0.004044446,-0.014054042,-0.019911773,-0.033148727,-0.009553563,,-0.013939394
7/21/2003,,,-0.031886957,-0.027346739,-0.008713137,0.0,0.000746136,-0.006143838,-0.010740741,0.010034904,-0.00744601,-0.000770478,,0.012389379,0.014526589,,,-0.008466314,0.011627432,0.018423746,-0.003447464,,,-0.027346739,0.031675387,,0.0,,-0.031886957,0.0,0.035149097,-0.003139854,0.009005714,,0.003318992
7/22/2003,,,-0.003889233,0.028115609,-0.026031102,0.001256899,-0.00372633,-0.010909091,0.012354923,-0.006911447,0.019504762,-0.000771073,,-0.01048951,-0.013040143,,,-0.016097314,0.005100873,0.004020101,-0.00519014,,,0.028115609,-0.011826599,,-0.000856085,,-0.003889233,0.001256899,-0.003116071,0.014615417,-0.010193911,,-0.000612595
7/23/2003,,,-0.020135257,0.011717575,0.069767442,0.010048273,-0.001495162,0.012867647,0.009245562,0.011309265,0.018395982,0.006176403,,0.013250885,0.007512953,,,-0.033713846,0.031775576,-0.031531532,0.0,,,0.011717575,0.015879438,,0.0,,-0.020135257,0.010048273,0.009377435,0.012992786,0.03025587,,0.021208778
7/24/2003,,,-0.010739231,-0.027030013,-0.003569111,-0.006219812,-0.007491736,0.010526316,-0.007328692,-0.004301075,-0.017341117,-0.005371558,,-0.010462075,-0.000771407,,,0.009236981,-0.013549116,-0.02377261,0.005217218,,,-0.027030013,-0.003395965,,0.00517188,,-0.010739231,-0.006219812,-0.004954835,-0.000276584,-0.006242225,,-0.015486194
7/25/2003,,,0.017051163,0.023811603,-0.000651254,0.011681845,0.009812135,0.031968391,0.018826135,-0.004319654,0.030147058,0.03086432,,0.020264322,0.012866701,,,-0.030249887,-0.023720875,0.014822657,0.01211103,,,0.023811603,0.000224365,,-0.005145269,,0.017051163,0.011681845,0.018045926,0.020919252,0.02327037,,0.016827216
7/28/2003,,,-0.025911664,0.023257798,0.011078527,-0.011131152,-0.002989661,-0.033762617,-0.026449275,0.00867679,-0.014989304,-0.017963548,,-0.006908466,-0.000254065,,,0.001833843,0.060102957,-0.019300991,-0.004273014,,,0.023257798,-0.000911277,,0.0,,-0.025911664,-0.011131152,-0.006725456,-0.016118601,-0.00860713,,-0.007674781
7/29/2003,,,0.018469484,0.045454167,-0.019013858,0.033360229,-0.005247201,-0.002881844,0.024562709,0.012903226,0.011594217,0.001523337,,0.019999995,0.015247776,,,0.009942621,0.051864846,0.006382979,0.006008729,,,0.045454167,0.002729307,,0.014648498,,0.018469484,0.033360229,-0.006150714,0.040543518,-0.026045569,,0.006646526
7/30/2003,,,-0.003687758,0.12318543,0.008541393,0.036319346,-0.001508015,0.018424855,0.021067926,-0.005944798,0.002865304,0.009894177,,0.012787726,-0.007509387,,,0.0176186,0.022937665,0.01744186,0.005970758,,,0.12318543,0.0,,0.002553694,,-0.003687758,0.036319346,0.034983992,-0.010676219,-0.005090498,,0.01152461
7/31/2003,,,0.005552111,-0.006449804,-0.002605863,-0.02219522,-0.016603685,-0.008513657,-0.001067236,0.000854336,0.016428627,0.008289629,,-0.022727274,0.003783102,,,-0.010185691,0.003367043,-0.016103896,0.0,,,-0.006449804,-0.001357441,,-0.016947433,,0.005552111,-0.02219522,0.028714918,0.008633145,-0.031335986,,-0.012580109
8/1/2003,,,-0.022702384,-1.0,0.00163292,0.007564535,-0.004604145,-0.021824687,-0.005698006,-0.007255655,0.001405525,-0.014200866,,0.003445312,-0.01080402,,,-0.00539824,-0.013411202,-0.012671595,-0.017810099,,,-1.0,0.004091871,,0.004304738,,-0.022702384,0.007564535,-0.018610416,-0.010164995,-0.02906308,,-0.008533654
8/4/2003,,,0.016318267,,-0.034235409,-0.012252592,0.017733566,0.010241405,0.003939828,0.01805675,0.018947284,0.021228588,,0.017167375,0.000762002,,,0.007498245,0.01811672,0.016042781,0.017271277,,,,-0.001137426,,0.027465129,,0.016318267,-0.012252592,-0.010368506,0.025130333,0.023791678,,0.014062311
8/5/2003,,,-0.014824011,,-0.020931803,-0.007600872,-0.018182573,-0.035119479,-0.028184088,-0.019425676,-0.032369164,-0.017818319,,-0.010126582,-0.024111675,,,-0.002055294,-0.037815914,-0.029473684,-0.018676471,,,,-0.000677644,,-0.012525135,,-0.014824011,-0.007600872,-0.011974531,-0.01634053,-0.017925041,,-0.019844591
8/6/2003,,,-0.006263343,-0.200689183,-0.001724138,-0.000807666,0.009259651,0.003752345,-0.001835536,-0.008182601,-0.01779358,0.003024345,,-0.008525151,-0.015604681,,,-0.009257181,-0.005774713,-0.015726681,0.002596125,,,-0.200689183,0.000230695,,-0.012694135,,-0.006263343,-0.000807666,-0.007577701,-0.035371324,0.004737399,,0.001341627
8/7/2003,,,-0.005999981,0.038957141,-0.000690846,-0.004437504,0.013761239,0.009719626,-0.011033468,0.022145028,0.011594217,0.015824705,,0.018056756,0.016908851,,,-0.000780438,0.0,-0.009917355,0.0,,,0.038957141,0.003620378,,0.005140887,,-0.005999981,-0.004437504,0.005192181,0.013889297,0.004020966,,0.012302071
8/8/2003,,,-0.000314187,-0.041664183,0.002419634,0.012156728,0.006788013,-0.009626064,0.006693938,0.008496177,0.001432709,-0.002966783,,0.002533777,0.006235386,,,-0.003376141,0.018601118,0.007234279,-0.000863134,,,-0.041664183,0.010390189,,0.006819458,,-0.000314187,0.012156728,0.003038448,0.007945508,0.006054972,,0.007099025
8/11/2003,,,0.008885714,-0.047824548,0.005172414,0.009211309,0.005243268,0.023551402,-0.007757665,0.044650379,0.018598004,0.006696231,,0.010109529,0.00929512,,,0.008342543,0.005702187,0.022099448,0.011226225,,,-0.047824548,-0.000896002,,0.002545045,,0.008885714,0.009211309,0.006053827,-0.016581715,-0.004004455,,0.005495818
8/12/2003,,,0.039647702,0.022827081,0.010291595,-0.010711524,-0.01415817,0.00109569,0.001489203,-0.003629032,0.010533699,0.010347561,,-0.010008349,0.003837299,,,0.019387258,0.013624402,0.01027027,-0.015373043,,,0.022827081,0.002462765,,-0.018579202,,0.039647702,-0.010711524,0.000903305,0.010504962,0.018056811,,0.001307034
8/13/2003,,,0.008480655,0.026788039,0.005093379,0.012029952,0.009070674,0.006202116,0.007434944,0.023876973,0.027797057,0.000731024,,0.004212301,0.015800204,,,0.004058085,0.024640366,0.008025682,0.005205765,,,0.026788039,0.00535385,,0.011181302,,0.008480655,0.012029952,0.024061758,-0.00793246,0.002640619,,0.015782604
8/14/2003,,,-0.005708266,-0.03913135,0.001013514,0.009116391,0.00374429,0.004350979,0.006273063,0.0,-0.002028353,0.05774928,,0.015100675,0.002508781,,,0.008842714,0.03278934,0.014861996,0.009490267,,,-0.03913135,-0.002443632,,0.007663929,,-0.005708266,0.009116391,0.003525137,0.018197662,0.003286254,,0.010981308
8/18/2003,,,0.011771844,0.022625538,0.046236922,0.022783103,0.019403023,-0.001444043,-0.00770077,0.015019763,0.033197781,0.002763801,,0.012396696,0.007257257,,,0.009011478,0.02327319,0.037656904,0.005128034,,,0.022625538,-0.01445755,,0.007595526,,0.011771844,0.022783103,0.034533074,0.025721826,-0.01372918,,0.003004391
8/19/2003,,,-0.018794805,0.0,0.002903226,-0.007294381,-0.010248565,-0.00867679,-0.003695492,-0.013629283,0.009836057,0.001378775,,-0.020408166,-0.006459627,,,-0.025558875,-0.023779165,0.007056452,-0.005101871,,,0.0,0.005869247,,-0.003352572,,-0.018794805,-0.007294381,0.018104964,-0.024549644,0.000659506,,-0.008870968
8/20/2003,,,0.034661097,0.004425964,-0.005467996,0.03288142,0.010354686,0.006564551,0.003338279,0.02921437,0.022727254,0.001375512,,0.008333335,0.020255064,,,0.059334232,0.007412452,0.033533534,0.007691008,,,0.004425964,-0.005835,,-0.002517852,,0.034661097,0.03288142,0.008611438,-0.007848737,-0.006614255,,0.007555504
8/21/2003,,,0.002353812,-0.004406461,0.029754204,0.00935953,0.005856764,0.005434783,0.009242144,0.016877637,0.026666686,0.004811767,,-0.003305782,0.024019608,,,0.004808829,0.022084815,0.042130751,0.014420261,,,-0.004406461,-0.001357655,,0.009268889,,0.002353812,0.00935953,-0.006337727,0.036552856,0.053313745,,0.008421781
8/22/2003,,,-0.020518909,-0.017698986,0.008165829,-0.022630749,-0.002183115,-0.01009009,-0.013919414,-0.01659751,-0.036487272,-0.012996418,,0.0,-0.018429871,,,-0.017704864,-0.014408691,-0.033457249,-0.025919209,,,-0.017698986,-0.000899362,,0.00334137,,-0.020518909,-0.022630749,-0.011642789,-0.017108175,-0.000629879,,-0.010868322
8/25/2003,,,0.011673117,-0.00901142,-0.020249221,-0.017847166,-0.00656521,-0.012013105,-0.008172363,-0.019562716,-0.007060348,-0.002078942,,-0.021558879,0.001706901,,,0.00097509,-0.003135072,-0.003846154,0.024032823,,,-0.00901142,0.002260896,,-0.006660485,,0.011673117,-0.017847166,-0.00953532,-0.023025011,-0.024693303,,-0.0111034
8/26/2003,,,0.002955613,0.004546682,0.014626391,0.01198264,0.0,0.009579956,-0.015355805,0.015258216,0.01809949,-0.014582912,,0.006779664,0.007789679,,,-0.009977349,0.014665313,0.031853282,0.013412497,,,0.004546682,0.006544594,,-0.001676286,,0.002955613,0.01198264,0.001982951,0.008770372,0.005192947,,0.007251462
8/27/2003,,,0.00619469,0.009052207,0.014728925,0.012225906,0.041116208,0.0,0.007607455,0.006165703,0.008888963,0.009160647,,-0.02020202,0.00821256,,,0.008358528,0.011353873,0.036950421,-0.002482316,,,0.009052207,-0.002019783,,0.010074604,,0.00619469,0.012225906,0.007911757,0.016842166,0.003237435,,0.013701811
8/28/2003,,,0.013192612,0.004480565,0.016059296,0.006792402,0.022566466,0.009854015,-0.014345036,0.021830716,0.042794132,0.002094912,,-0.024914089,-0.00862482,,,0.013161493,0.01020485,0.02165088,-0.00248647,,,0.004480565,0.006071612,,-0.004150906,,0.013192612,0.006792402,-0.004768481,0.017902253,-0.014166705,,-0.003207331
8/29/2003,,,0.026623264,0.232146629,0.009118541,0.004121489,0.006897574,0.022768341,0.028341632,0.011994003,0.026554069,0.016725643,,0.026431722,0.033591107,,,-0.007218436,0.042418888,-0.011037528,0.006650495,,,0.232146629,-0.008267082,,0.002498925,,0.026623264,0.004121489,0.022824932,0.023619943,0.041137551,,0.015513675
9/1/2003,,,0.005352296,0.02536112,-0.015662651,0.024637607,-0.00479436,-0.007067138,0.005214153,0.0,-0.006466797,0.002056142,,0.00515021,-0.006546645,,,-0.013084972,0.002910272,0.002232143,0.004128343,,,0.02536112,0.002702252,,-0.004157818,,0.005352296,0.024637607,0.003857747,0.058207786,0.041407452,,0.001810569
9/2/2003,,,0.012052145,0.045937055,0.043451652,0.01894229,-0.003441662,0.060142349,-0.003334568,0.071481481,0.057396439,0.036935975,,0.039282665,0.032948929,,,0.011540777,0.088887531,0.008908686,0.003288695,,,0.045937055,-0.00606195,,0.031769394,,0.012052145,0.01894229,0.007132631,0.116548907,0.024708804,,0.017847057
9/3/2003,,,-0.01190862,0.016892696,0.028152493,-0.018945779,0.005525095,-0.023162135,-0.00929368,-0.022468026,-0.013430301,-0.002639316,,-0.00246508,-0.005468216,,,-0.018446909,-0.029277005,0.000883002,-0.006557829,,,0.016892696,0.016944545,,0.020262205,,-0.01190862,-0.018945779,-0.019342692,0.042752556,0.001755192,,-0.003551215
9/4/2003,,,-0.005046257,0.029897344,-0.011979464,-0.035718365,0.037087298,0.0,0.002251407,-0.009547383,-0.024390277,0.00463037,,-0.011532123,-0.008934708,,,-0.002473382,0.01645266,0.036612263,0.006601119,,,0.029897344,-0.001329687,,0.005554657,,-0.005046257,-0.035718365,-0.013896312,-0.001043089,-0.008218264,,-0.005457178
9/5/2003,,,-0.014649197,0.003226677,-0.017321016,-0.017385214,-0.005959472,0.015463918,0.025084238,0.002142092,-0.01046507,-0.016458579,,0.0,0.008090615,,,-0.008180338,0.028771524,0.042978723,0.008197787,,,0.003226677,-0.009793761,,0.011066865,,-0.014649197,-0.017385214,-0.022820596,-0.021456614,-0.004143182,,0.004479283
9/8/2003,,,-0.021446893,-0.025723313,-0.023501763,-0.013458273,0.015323407,-0.042301184,-0.016070124,-0.018525116,-0.022326711,-0.037483942,,-0.008333335,-0.008254987,,,-0.008999183,-0.018359019,-0.035495716,0.006502523,,,-0.025723313,0.01348785,,-0.014070408,,-0.021446893,-0.013458273,-0.028261198,-0.028529437,-0.019598319,,-0.010144928
9/9/2003,,,-0.014614218,-0.079207417,-0.029783394,-0.029238648,-0.001969622,-0.045936396,-0.040089087,-0.043194192,-0.031850992,-0.0146032,,-0.025210079,-0.028901734,,,-0.014374312,-0.058772193,-0.045685279,-0.025847967,,,-0.079207417,0.03990453,,-0.00554148,,-0.014614218,-0.029238648,-0.020174161,-0.006355711,-0.04364216,,-0.013289785
9/10/2003,,,0.023727758,0.017922009,-0.001550388,0.0,-0.011834131,-0.014444444,-0.003480278,-0.015553869,0.019242711,0.009880209,,0.059482754,0.000952381,,,-0.00793361,0.007577193,0.002216312,-0.007461433,,,0.017922009,-0.010660336,,-0.010362299,,0.023727758,0.0,0.009385996,0.024923363,0.000630673,,0.003766693
9/11/2003,,,-0.020570624,0.091546649,0.00931677,-0.020482653,-0.003991484,-0.004885381,-0.003492433,0.018882466,-0.01278929,0.018867376,,0.021155409,-0.005708849,,,-0.006446241,0.018770841,-0.008845644,0.015872822,,,0.091546649,-0.000212712,,0.008050753,,-0.020570624,-0.020482653,-0.015300869,0.009684231,-0.007585819,,-0.00670912
9/12/2003,,,0.036974268,-0.041936148,0.016,0.000407828,0.006679603,0.004531722,-0.028037383,-0.005295008,0.022208515,-0.005485905,,0.008764945,0.006220096,,,0.020766124,-0.019347695,0.00669344,0.0,,,-0.041936148,0.000212757,,0.007986457,,0.036974268,0.000407828,0.009138436,0.030476411,-0.003198149,,0.003892387
9/15/2003,,,-0.013126032,0.026939607,0.005148395,0.02090244,0.02455208,0.009774436,0.031650641,-0.013307985,0.007845555,0.03930918,,0.012638227,0.014503091,,,0.012208313,0.034774082,0.025265957,0.019736182,,,0.026939607,0.0,,0.020609753,,-0.013126032,0.02090244,0.025062261,0.046535672,0.014722279,,0.013912647
9/16/2003,,,0.017922017,-0.085247014,0.028321784,0.006421863,-0.004533529,0.011913626,-0.008932039,0.003082852,0.026347264,-0.011279491,,0.007020278,0.000468713,,,-0.003769736,0.033605483,0.009511457,-0.012097361,,,-0.085247014,0.0,,-0.006210545,,0.017922017,0.006421863,-0.000883881,0.035572596,0.030923443,,0.002811832
9/17/2003,,,-0.005962521,-1.0,0.023732786,0.011169267,0.004554176,0.011773363,-0.007445141,0.013446024,0.002333795,0.008724129,,0.000774597,0.000234247,,,-0.00125784,0.021085676,0.002569593,0.00816433,,,-1.0,-0.013793058,,0.010936374,,-0.005962521,0.011169267,-0.004128426,-0.007631796,0.000609053,,0.005159264
9/18/2003,,,-0.006855184,,-0.024041214,-0.011836037,-0.000648037,-0.024,0.021318595,-0.018953753,-0.009895255,-0.013306773,,-0.017027865,-0.016627635,,,-0.011114415,-0.034426155,-0.008970525,-0.004858138,,,,0.009402614,,-0.004636313,,-0.006855184,-0.011836037,-0.004437095,-0.067309575,-0.01652138,,-0.011604553
9/19/2003,,,-0.027894737,,-0.024046921,-0.015165361,-0.015553414,-0.014530551,-0.007730963,-0.02511592,-0.040564414,-0.012812388,,0.014173232,-0.029530841,,,-0.018130811,-0.047234406,-0.049137931,-0.011391656,,,,-0.003251913,,-0.001552636,,-0.027894737,-0.015165361,-0.023789804,0.064949584,-0.023010101,,-0.026529691
9/22/2003,,,-0.017458528,,0.003004808,-0.009732011,-0.014483127,-0.007183365,-0.028827425,-0.00673801,-0.017156809,-0.02117381,,0.017080746,0.010306748,,,-0.01300339,-0.003736199,-0.014052584,0.007408166,,,,0.004562172,,-0.014004768,,-0.017458528,-0.009732011,-0.019190025,0.085189187,-0.00699095,,-0.005566508
9/23/2003,,,-0.00300813,0.024002042,0.007489515,0.006140889,0.000668382,-0.002284844,-0.002005616,-0.003192338,-0.002493743,0.008373793,,-0.022900767,-0.005586592,,,-0.011594034,0.005630263,0.00091954,0.001632603,,,0.024002042,0.004321383,,0.002370429,,-0.00300813,0.006140889,0.032607553,-0.00089185,0.021143287,,0.001749271
9/24/2003,,,-0.012385949,0.054684881,-0.033898305,-0.009357451,0.016688556,-0.033206107,-0.023311897,-0.018815052,-0.020000022,-0.01660851,,-0.031249996,-0.010258915,,,-0.027991786,-0.028013382,-0.011483693,-0.037520499,,,0.054684881,-0.002795485,,-0.008658457,,-0.012385949,-0.009357451,-0.039399451,-0.006250886,0.004395457,,-0.009778813
9/25/2003,,,0.005504587,-0.025924749,-0.035395506,-0.00656956,0.009849049,0.010659297,-0.012345679,-0.012239902,-0.010204093,-0.048558699,,0.021774186,-0.022704837,,,0.014811212,-0.021127117,-0.019981413,0.050000103,,,-0.025924749,0.008636361,,-0.01507318,,0.005504587,-0.00656956,0.006576538,-0.061994282,-0.009996446,,-0.006113332
9/26/2003,,,-0.004260949,0.015209014,-0.02425016,0.006201804,-0.013004444,0.003515625,-0.015416667,-0.009500207,-0.01030929,0.012574097,,-0.003946331,0.000252525,,,-0.000269585,0.009803922,0.007586534,-0.012912564,,,0.015209014,-0.006852571,,0.00161144,,-0.004260949,0.006201804,-0.016173578,-0.021072899,-0.015774357,,-0.00804353
9/29/2003,,,-0.042452787,-0.059924661,-0.015696534,-0.039444662,0.003294294,-0.01012067,-0.013965298,-0.016680567,-0.026041644,-0.041635045,,-0.007923923,-0.017924766,,,-0.013516601,-0.011654582,-0.023529412,0.013081479,,,-0.059924661,0.003017855,,-0.014479629,,-0.042452787,-0.039444662,-0.000316237,-0.031508228,-0.025032488,,-0.017529215
9/30/2003,,,0.028066986,0.019921262,0.022259136,0.022245664,-0.001969533,-0.006685018,-0.006437768,0.00466497,0.007352956,-0.017530471,,0.039936099,0.006169666,,,-0.000823855,0.008849191,0.004819277,-0.023404884,,,0.019921262,-0.000854916,,0.004897456,,0.028066986,0.022245664,0.011699606,0.024450074,0.038162048,,0.016992353
10/1/2003,,,0.003416083,0.02734244,0.024049399,-0.00083808,0.00197342,-0.010292953,0.019438445,0.023638666,0.018579901,0.045771068,,-0.003072194,0.014307614,,,-0.014537634,0.036062038,0.032134293,-0.007438775,,,0.02734244,0.0,,-0.008122647,,0.003416083,-0.00083808,0.005940899,0.027614755,-0.012681037,,0.001432152
10/2/2003,,,0.025667904,0.015209014,0.04379562,0.023451676,0.022980191,0.048,0.021610169,0.032164948,0.04690554,-0.014836856,,0.020801226,0.034256927,,,0.018927871,0.044214888,0.040892193,0.032472888,,,0.015209014,0.002149068,,0.005727512,,0.025667904,0.023451676,0.031384495,0.028789067,0.047497376,,0.031462281
10/3/2003,,,-0.000605967,-0.011234844,0.055031925,0.00163355,0.005777221,-0.009160305,0.017420158,0.020375549,0.011201046,0.054216796,,0.0,-0.022893327,,,0.003821965,-0.001803837,-0.00625,0.001613506,,,-0.011234844,0.007512228,,-0.008951905,,-0.000605967,0.00163355,-0.001506869,-0.001865234,-0.000609809,,-0.004852686
10/6/2003,,,-0.006633484,-0.007577779,0.002017291,-0.031042487,-0.013400959,-0.004237288,-0.019567876,-0.025058731,-0.020923137,-0.013570566,,0.004528306,-0.006480558,,,-0.006800567,-0.014437755,-0.005390836,0.0,,,-0.007577779,-0.002772267,,-0.010685821,,-0.006633484,-0.031042487,-0.019312388,-0.025232663,-0.004293061,,-0.009288285
10/7/2003,,,0.0,-0.01144926,0.027897613,-0.0265625,0.019403679,-0.013539652,0.002079002,-0.002008032,0.020741715,-0.013035082,,0.0,0.003763171,,,0.001643463,0.008241414,0.008130081,-0.001610907,,,-0.01144926,0.008333333,,0.0,,0.0,-0.0265625,0.00246218,0.023010192,0.004311571,,-0.001171921
10/8/2003,,,0.039474523,-0.007724075,0.03273643,-0.006497262,0.015229078,0.030980392,-0.011618257,0.014084507,0.033251183,0.009538481,,0.006761831,0.028742814,,,0.033641403,0.044497832,0.03718638,0.004031798,,,-0.007724075,0.004024434,,0.004147438,,0.039474523,-0.006497262,0.012894693,0.019681672,0.039247734,,0.022644609
