date,JMAT LN Equity,MCRO LN Equity,JMAT LN Equity.1,AL/ LN Equity,LMI LN Equity,POLY LN Equity,COB LN Equity,BLND LN Equity,CPG LN Equity,FXPO LN Equity,AGK LN Equity,WG/ LN Equity,KGF LN Equity,HL/ LN Equity,CNE LN Equity,LSEG LN Equity,WMH LN Equity,1655637D LN Equity,DRX LN Equity,ATST LN Equity,BBY LN Equity,FCIT LN Equity,PNN LN Equity,MERL LN Equity,FRES LN Equity,CW/ LN Equity,CNA LN Equity,539988Q LN Equity,BI/ LN Equity,ISYS LN Equity,III LN Equity,PSN LN Equity,HIK LN Equity,AU/ LN Equity,WEIR LN Equity,ESSR LN Equity,IAP LN Equity,EMG LN Equity,SRP LN Equity,ADN LN Equity,SEM LN Equity,INTU LN Equity,IDS LN Equity,SPT LN Equity,THUS LN Equity,ENRC LN Equity,VED LN Equity,CRDA LN Equity,HAS LN Equity,TUI LN Equity,MRO LN Equity,WTB LN Equity,EVR LN Equity,1837977D LN Equity,TATE LN Equity,PFC LN Equity,BKG LN Equity,MGGT LN Equity,MRW LN Equity,SCTN LN Equity,FRAS LN Equity,CURY LN Equity,BET LN Equity,SDR LN Equity,8179618Q LN Equity,CPI LN Equity,SDR LN Equity.1,8179618Q LN Equity.1,CPI LN Equity.1,FTSE ALL SHARES
10/12/2007,1670831,565551.0,,8187017.0,204506.0,,6020673.0,5837381,12159019.0,3559238.0,1787934.0,1639865.0,59749312,189780.0,1040584,1796084.0,7897795.0,2686063.0,4442893.0,654432,2069652,550769,2689103,,,,23000599,,,5253826.0,6281027,7442945,380940.0,3699195.0,2046055,,3980554.0,13568759,11431597,6220732.0,,3377876.0,,3541810,391976.0,,3919696.0,451612.0,13069754,,321385.0,2097475,,6736899.0,4433379,929222.0,2057085,3283911.0,18475457.0,5619007.0,5088737.0,,,21958967,13499014.0,4975874,,,,
10/15/2007,7804747,269489.0,,5305237.0,496082.0,,4775587.0,3816665,11287030.0,601152.0,1458777.0,752879.0,19302909,427431.0,965359,1700403.0,8574363.0,2963880.0,2974060.0,883828,2455577,535897,1929186,,,,28457004,,,5978059.0,3852765,5620002,1417868.0,1182108.0,2178726,,5804310.0,13199460,2883049,3931985.0,,3338337.0,,2917093,230117.0,,3582500.0,934801.0,9917859,,27506.0,3470768,,6047056.0,3404225,1224878.0,653763,4270134.0,9375352.0,5282838.0,10966805.0,,,5646096,12355495.0,6008793,,,,
10/16/2007,4107601,305987.0,,9063886.0,234366.0,,5808497.0,10137029,21240911.0,152099.0,1335474.0,906491.0,26515185,1535527.0,667717,1193911.0,8791684.0,3892777.0,14927816.0,779590,3320858,19935925,1374409,,,,37409640,,,6015201.0,6628922,3378963,449927.0,1176530.0,2067287,,2950138.0,11978250,3566723,4968230.0,,3100533.0,,10846452,650646.0,,3007583.0,949084.0,31534289,,103137.0,6034847,,7656519.0,4115396,1058977.0,1048089,3904655.0,23069974.0,9180679.0,4627621.0,,,5775855,21782539.0,5760411,,,,
10/17/2007,1630301,380144.0,,5430076.0,389117.0,,17261345.0,12141713,17543528.0,1652268.0,1755079.0,2048678.0,15774921,764997.0,2155445,10216638.0,8116726.0,4986334.0,8622193.0,1207770,2798738,1235106,1648633,,,,36768215,,,6766629.0,7288341,3413978,546078.0,2263995.0,2409126,,6618543.0,14180001,4566523,7659602.0,,4037258.0,,8334249,712552.0,,5559367.0,879389.0,17893067,,122425.0,3726487,,11152722.0,7006612,1487679.0,560587,5636627.0,18880433.0,132907259.0,31321421.0,,,7934603,12904645.0,5760088,,,,
10/18/2007,1685142,122174.0,,4778993.0,270224.0,,8888581.0,13232580,19925082.0,265719.0,717662.0,994417.0,44935106,387342.0,1213279,1329209.0,4009336.0,3903532.0,4788547.0,1351250,1968839,2073234,1157520,,,,16370137,,,7978670.0,7057935,5952016,928401.0,1291946.0,2319233,,5650669.0,11750777,3469123,9566338.0,,3333001.0,,4804095,476037.0,,4255427.0,786559.0,15697372,,215778.0,2650295,,12119547.0,3875205,1159191.0,569305,4869144.0,17305160.0,65481835.0,28452615.0,,,5548390,25472619.0,3911361,,,,
10/19/2007,1020776,185704.0,,7349922.0,202075.0,,6293575.0,9048200,6474411.0,172184.0,873740.0,1184575.0,119215625,445604.0,788368,3854388.0,6053117.0,2524572.0,3122144.0,1040130,1853322,906072,2676538,,,,15882488,,,3267032.0,4364235,7783681,762909.0,2505655.0,2684163,,2359055.0,16083743,2722501,7905336.0,,8011303.0,,2918496,1140930.0,,2759859.0,588685.0,11627629,,79201.0,2788045,,10656503.0,3380128,941067.0,382165,2625936.0,43338557.0,42057946.0,4073676.0,,,3808860,13091134.0,7444409,,,,
10/22/2007,1161117,87498.0,,7287448.0,356946.0,,4925330.0,6422337,13463048.0,3028552.0,2775297.0,2109633.0,55387963,407165.0,1370086,5433465.0,10172307.0,1116150.0,4270026.0,609193,2151585,748002,2672007,,,,20616509,,,5206921.0,4384251,3223757,700296.0,1458045.0,2365836,,2853731.0,11801171,3493343,5574010.0,,3739242.0,,3539729,542735.0,,2732941.0,1242540.0,10082336,,161782.0,3611527,,18076465.0,2707947,946524.0,1063361,2855758.0,20148444.0,14934862.0,1934277.0,,,5768996,13203813.0,3423934,,,,
10/23/2007,1046544,362533.0,,5521217.0,222027.0,,8729774.0,5973908,14914320.0,176675.0,1072396.0,1482124.0,32687574,453445.0,3585621,1143971.0,7623070.0,1981953.0,3301574.0,738983,1726483,717003,2781259,,,,20026211,,,3467268.0,3569309,6295076,227392.0,11334363.0,1059003,,1897050.0,11374884,3183133,2008217.0,,2079886.0,,2561632,574939.0,,2165633.0,314875.0,18871658,,1008855.0,1795114,,16432177.0,2083247,658982.0,3941467,5354503.0,22265326.0,10573845.0,9021911.0,,,5357684,8662483.0,4065086,,,,
10/24/2007,1290459,100025.0,,4512294.0,466476.0,,3682378.0,7121795,11259242.0,351235.0,1541203.0,874684.0,51180964,368314.0,3927924,1686549.0,5844435.0,2035123.0,3675151.0,539177,2048783,490330,1158802,,,,16876379,,,3708875.0,5008320,4809010,438143.0,3126659.0,768198,,2067183.0,16264098,2465238,5973558.0,,2182014.0,,4085581,1191562.0,,2297992.0,521055.0,14213691,,212827.0,1220358,,14365672.0,2532630,1025399.0,1566588,4079839.0,11435521.0,23445458.0,3992177.0,,,5622737,9980108.0,2805436,,,,
10/25/2007,1207745,78569.0,,23436560.0,656768.0,,5409812.0,7334767,14215654.0,745508.0,1860538.0,1947369.0,35871330,1968780.0,1462413,1154078.0,6360366.0,2357643.0,2213472.0,849207,1724471,909295,2778371,,,,29590991,,,5965331.0,8039243,3167223,1177270.0,2773659.0,1259632,,2510527.0,9527620,3345125,3842839.0,,3843239.0,,3066912,468093.0,,3639929.0,891064.0,12426460,,68856.0,1983491,,13028574.0,3252765,1293570.0,734832,3943816.0,19674236.0,33278100.0,1234457.0,,,4307290,11933737.0,53593219,,,,
10/26/2007,588342,307738.0,,12033018.0,393801.0,,11093626.0,7822977,15399827.0,547056.0,1518705.0,1209896.0,82211664,516765.0,1582731,421134.0,5491039.0,3296449.0,1480725.0,1695793,3036442,707285,1126509,,,,33421867,,,3709840.0,10572715,4473491,729516.0,1180136.0,1803393,,3864716.0,7551733,4158385,7376798.0,,2879734.0,,1780268,191173.0,,2074240.0,662138.0,9784365,,68291.0,1669113,,17423193.0,2726643,1293823.0,478740,2241922.0,18172240.0,20109727.0,3829236.0,,,3106125,11807255.0,9365252,,,,
10/29/2007,1163758,182895.0,,7235994.0,342279.0,,3683342.0,11878665,17923976.0,2233523.0,883372.0,659340.0,26330947,831357.0,1201714,808673.0,8410257.0,3418048.0,6171825.0,364057,770528,1140051,747038,,,,29005021,,,3381525.0,3300105,4849755,720660.0,1734140.0,1347323,,5129823.0,12278535,2070786,2669103.0,,3906702.0,,3494713,59092.0,,1754485.0,1474851.0,16808050,,121538.0,1637530,,12350675.0,4007622,1077951.0,441023,2622032.0,10352806.0,18488079.0,4858530.0,,,6066984,11169825.0,10271912,,,,
