date,JMAT LN Equity,MCRO LN Equity,JMAT LN Equity.1,AL/ LN Equity,LMI LN Equity,POLY LN Equity,COB LN Equity,BLND LN Equity,CPG LN Equity,FXPO LN Equity,AGK LN Equity,WG/ LN Equity,KGF LN Equity,HL/ LN Equity,CNE LN Equity,LSEG LN Equity,WMH LN Equity,1655637D LN Equity,DRX LN Equity,ATST LN Equity,BBY LN Equity,FCIT LN Equity,PNN LN Equity,MERL LN Equity,FRES LN Equity,CW/ LN Equity,CNA LN Equity,539988Q LN Equity,BI/ LN Equity,ISYS LN Equity,III LN Equity,PSN LN Equity,HIK LN Equity,AU/ LN Equity,WEIR LN Equity,ESSR LN Equity,IAP LN Equity,EMG LN Equity,SRP LN Equity,ADN LN Equity,SEM LN Equity,INTU LN Equity,IDS LN Equity,SPT LN Equity,THUS LN Equity,ENRC LN Equity,VED LN Equity,CRDA LN Equity,HAS LN Equity,TUI LN Equity,MRO LN Equity,WTB LN Equity,EVR LN Equity,1837977D LN Equity,TATE LN Equity,PFC LN Equity,BKG LN Equity,MGGT LN Equity,MRW LN Equity,SCTN LN Equity,FRAS LN Equity,CURY LN Equity,BET LN Equity,SDR LN Equity,8179618Q LN Equity,CPI LN Equity,SDR LN Equity.1,8179618Q LN Equity.1,CPI LN Equity.1,FTSE ALL SHARES
2/8/1999,-0.043341281,,-0.043341281,-0.005347594,0.098591473,,-0.053813104,0.048957291,,,-0.010309033,,-0.017713223,,0.050852959,,,0.0,,-0.001702128,-0.030131149,-0.008962868,0.008406524,,,,-0.010748761,,,-0.064482872,-0.0047775,-0.002403846,,,-0.02,,0.01980198,0.011241636,-0.027160842,0.0,0.005457026,-0.010547465,,0.021742009,,,,-0.005927124,0.012981805,,,-0.002695787,,,0.0,,0.024437928,-0.02570969,0.017350158,-0.01226158,,,,-0.006108202,0.019003932,-0.010867556,-0.006108202,0.019003932,-0.010867556,-0.008244054
2/9/1999,-0.027623209,,-0.027623209,0.024193548,-0.017948916,,-0.003000178,0.000994763,,,-0.002607706,,0.01277248,,0.06989089,,,-0.009426494,,-0.005967604,0.006219154,-0.009043928,0.001852712,,,,0.019559752,,,0.003282355,-0.035999777,-0.014457831,,,-0.025974026,,0.003883495,-0.001583333,-0.013964747,-0.004093118,0.008819539,-0.026652979,,-0.002363525,,,,0.00795245,-0.014643882,,,-0.019999354,,,0.008010466,,0.014312977,-0.008798751,0.020155039,0.002068966,,,,-0.020193152,-0.005787781,0.037677043,-0.020193152,-0.005787781,0.037677043,-0.002055679
2/10/1999,0.00795381,,0.00795381,0.052493438,-0.015665717,,0.021015648,0.033232759,,,0.005224233,,-0.028189076,,-0.010050555,,,-0.009525491,,0.008576329,0.055555556,0.006518905,0.001849286,,,,0.017063434,,,-0.00981485,-0.0099576,0.009779951,,,0.001904762,,0.00967118,-0.022268592,0.0,0.0,-0.003362475,-0.001094516,,-0.029621704,,,,0.003941136,0.007430756,,,-0.041367782,,,0.021565739,,0.063029163,-0.005923374,0.003039514,-0.030282175,,,,0.032258065,0.025873221,-0.031771299,0.032258065,0.025873221,-0.031771299,0.017466118
2/11/1999,-0.010147373,,-0.010147373,0.001246883,0.013262592,,-0.017635813,-0.012962422,,,0.0,,0.000764054,,0.020305188,,,-0.009617099,,-0.005782313,0.005841984,-0.00388601,0.002308474,,,,-0.010486783,,,0.040748849,0.01844073,0.016949153,,,-0.011406844,,0.0,-0.003243926,-0.005308323,0.016568199,0.002024291,-0.004386183,,0.0,,,,0.0,0.019825428,,,-0.017836794,,,0.0,,0.04159292,0.0,-0.003030303,-0.040454223,,,,-0.011284722,0.004413619,-0.02344058,-0.011284722,0.004413619,-0.02344058,0.008739873
2/12/1999,0.015945934,,0.015945934,0.01867995,0.024868952,,0.0,-0.017023375,,,-0.005197082,,-0.002288463,,-0.004978597,,,0.0,,0.004105371,-0.029066973,0.010403121,-0.001841621,,,,-0.012705511,,,0.034920736,-0.000823119,0.011904762,,,-0.009615385,,0.003831418,0.009780579,0.001777126,0.0,-0.002693603,-0.012115977,,-0.017090113,,,,0.0,0.021697676,,,0.037492202,,,-0.02055619,,-0.037383178,0.0,-0.015197568,0.005177515,,,,0.011413521,0.004394225,-0.013597514,0.011413521,0.004394225,-0.013597514,0.009563466
2/15/1999,-0.014573812,,-0.014573812,0.031784841,0.011494458,,0.0,0.003463638,,,0.002614524,,0.071864446,,0.0,,,0.0,,0.02044293,0.0,0.015444015,-0.002768283,,,,-0.006438848,,,0.011247597,-0.014826555,-0.009411765,,,-0.00776699,,0.011450382,0.0,-0.005327185,0.0,0.001350439,-0.004459538,,-0.019879171,,,,0.0,0.038054351,,,0.018633734,,,0.009643957,,0.01059135,-0.005950416,-0.00154321,0.01986755,,,,0.046006944,0.04,0.001621759,0.046006944,0.04,0.001621759,0.012246657
2/16/1999,0.018202592,,0.018202592,0.05035545,0.005050363,,-0.006000357,0.01578014,,,-0.013024122,,0.011411733,,0.0,,,0.0,,-0.006677796,-0.00598193,-0.003802281,-0.001387984,,,,-0.023765022,,,-0.013144669,-0.00167239,-0.004750594,,,-0.011741683,,0.016981132,-0.017760212,0.001783475,0.004042956,-0.044504383,-0.016795638,,-0.015205644,,,,0.0,-0.02813309,,,-0.007760436,,,0.011235306,,0.001746725,0.0,0.001545595,-0.023809524,,,,0.002489627,0.031850962,-0.008095668,0.002489627,0.031850962,-0.008095668,-0.00468271
2/17/1999,0.026815771,,0.026815771,0.016920474,-0.00816586,,0.001810974,-0.006311019,,,-0.005274503,,0.035262447,,-0.039994656,,,0.0,,-0.000336134,-0.048198772,-0.005089059,0.001389913,,,,0.077441288,,,-0.002049109,-0.029314027,-0.00477327,,,0.0,,0.005565863,-0.001640618,0.001785582,0.004026677,-0.040225829,-0.006835779,,-0.003868408,,,,0.001966536,0.017542144,,,-0.025698002,,,-0.002777143,,0.0,0.0,0.007716049,0.010347376,,,,0.030629139,0.037856727,-0.017147432,0.030629139,0.037856727,-0.017147432,-0.001124969
2/18/1999,0.01849919,,0.01849919,-0.021075984,0.015199765,,0.007214514,0.001466908,,,-0.007958598,,-0.014306015,,-0.036462827,,,0.0,,-0.003362475,-0.012659884,-0.010230179,0.000462156,,,,-0.018483613,,,-0.012320262,0.006040233,0.0,,,0.007920792,,0.011070111,-0.006590555,0.017792356,0.0,0.052941176,-0.016054146,,-0.001291699,,,,0.00195898,-0.025861506,,,0.013187476,,,0.020611527,,-0.013949433,-0.002988866,-0.013782542,0.002194587,,,,0.003212851,-0.007856341,0.013294528,0.003212851,-0.007856341,0.013294528,-0.00520659
2/19/1999,-0.018163186,,-0.018163186,0.001699717,0.005614229,,0.0,-0.043902761,,,-0.00534501,,0.008293513,,-0.043244649,,,-0.014560991,,0.002867746,0.025644423,0.003875969,0.001849286,,,,0.023010871,,,0.0,0.03087382,0.0,,,0.041257367,,0.012773723,-0.03649724,0.001751241,0.0,0.035614525,-0.003497565,,0.003888453,,,,0.003913988,0.007520903,,,0.0,,,0.0,,-0.00265252,-0.003006154,-0.007763975,-0.022627737,,,,-0.016813451,0.035067873,0.042622772,-0.016813451,0.035067873,0.042622772,0.005523203
2/22/1999,0.0,,0.0,0.010746606,0.002481661,,-0.041780523,-0.002041872,,,-0.013444245,,0.016448842,,-0.005646135,,,-0.004931791,,0.008410429,0.037504844,0.015444015,-0.002306962,,,,-0.002042588,,,0.009355366,0.059068135,0.019184652,,,0.005660377,,0.003603604,-0.006885584,0.001743007,0.0,-0.016183412,-0.002337533,,-0.014180271,,,,0.019493643,-0.023275487,,,0.001698195,,,-0.028929525,,-0.002659574,0.006022084,-0.014084507,0.000746826,,,,0.033387622,0.028415301,0.004716098,0.033387622,0.028415301,0.004716098,0.011658399
2/23/1999,0.01741031,,0.01741031,0.012311136,-0.014851746,,-0.00934816,0.021472415,,,0.008175469,,0.0397843,,0.005678195,,,-0.004946573,,0.01000834,-0.006031764,0.00887199,-0.006938404,,,,0.0,,,0.053552996,0.007070554,0.0,,,-0.001876173,,0.005385996,0.019071189,-0.003485112,0.0,-0.013022618,0.0,,-0.028760055,,,,0.003824181,0.060251012,,,0.04293731,,,0.003372681,,0.001777778,0.026949613,-0.019047619,0.055970149,,,,0.027580772,0.026567481,0.005476288,0.027580772,0.026567481,0.005476288,0.021060454
2/24/1999,-0.010694754,,-0.010694754,-0.014925373,0.0,,-0.003151135,0.003003351,,,-0.010810568,,0.011673848,,-0.005646135,,,0.0,,-0.006110652,0.018177263,-0.006281407,-0.00978072,,,,-0.049180464,,,0.039100709,-0.007801013,0.004705882,,,-0.003759398,,0.0,0.028910714,-0.013984021,0.0,0.006944444,-0.003518064,,0.02019255,,,,-0.013331849,0.036896406,,,-0.021668209,,,0.006161825,,0.002661934,-0.002918516,-0.003236246,-0.019081272,,,,-0.018404908,-0.061594203,0.056028159,-0.018404908,-0.061594203,0.056028159,-0.012783769
2/25/1999,-0.006487001,,-0.006487001,-0.05667789,0.016331719,,-0.003144009,0.026946815,,,0.0,,0.008974342,,0.005678195,,,-0.014923199,,0.000332336,0.065478306,-0.01011378,-0.015991716,,,,0.0,,,-0.009407343,-0.025156093,0.009367681,,,0.0,,0.0,0.009909926,-0.003546901,0.0,-0.03862069,0.0,,-0.009232707,,,,-0.013515628,-0.026585501,,,-0.014396278,,,0.014477897,,0.0,-0.014619077,-0.001623377,-0.010806916,,,,0.00546875,0.016547159,0.009585225,0.00546875,0.016547159,0.009585225,-0.003354616
2/26/1999,-0.025026584,,-0.025026584,-0.033908388,-0.00123589,,-0.003171066,-0.011663148,,,0.081967874,,-0.024777475,,0.033899457,,,0.0,,-0.007475083,-0.055860618,-0.001277139,-0.002391232,,,,0.012933251,,,-0.007597413,-0.028226577,0.025522042,,,0.0,,0.0,0.003282351,0.0,0.0,0.008608321,0.0,,0.0,,,,-0.011738276,-0.008820344,,,0.003932115,,,-0.012075263,,0.0,0.0,-0.006504065,0.008739985,,,,-0.009324009,-0.031470429,-0.023360231,-0.009324009,-0.031470429,-0.023360231,-0.014628069
3/1/1999,-0.012277087,,-0.012277087,-0.006157635,-0.009901051,,-0.006345112,0.041297991,,,-0.007576745,,-0.036482011,,0.005468311,,,0.0,,0.005020921,-0.017746976,0.002557545,-0.014373933,,,,0.010634362,,,0.007655576,0.004149752,-0.00678733,,,-0.08490566,,0.0,0.0,-0.003559526,0.0,0.009957326,0.0,,-0.001331249,,,,0.0,0.025433884,,,-0.005035895,,,-0.04944381,,0.013274336,0.0,-0.004909984,0.020216606,,,,-0.008627451,-0.018487395,-0.008219705,-0.008627451,-0.018487395,-0.008219705,0.00053519
